view_link,download_link,title,description,fname,tags
https://soundbible.com/1708-Kettle-Whistle.html,https://soundbible.com/grab.php?id=1708&type=wav,Kettle Whistle, Sound of a kettle whistling on a stove. Nice tea pot whistle sound.,kettle whistle_492.wav,"['whistle', 'kettle', 'kettle whistle', 'tea pot', 'tea', 'tea pot whistle', 'whistling', 'kitchen', 'stove', 'house', 'dinner', 'dinning']"
https://soundbible.com/1707-Hearbeat-2.html,https://soundbible.com/grab.php?id=1707&type=wav,Hearbeat 2, Another great hearbeat sound that can be used for movies or games or whatever else u may want to use it for. This hearbeat is pitched a bit higher so you can hear it on standard pc speakers.,hearbeat 2_493.wav,"['heart', 'hearbeat', 'heart beat', 'medical', 'doctor', 'hospital', 'death', 'life', 'heart monitor', 'heart palpitations', 'heart murmur', 'human']"
https://soundbible.com/1706-Shot-Gun.html,https://soundbible.com/grab.php?id=1706&type=wav,Shot Gun, 10 guage shot gun sound.nice clean shotgun blast sound effect for those in need of gun sound effects,shot gun_494.wav,"['10 guage', 'shot gun', 'shotgun', 'shoot', 'kill', 'shooting', 'killing', 'military', 'hunting']"
https://soundbible.com/1705-Click2.html,https://soundbible.com/grab.php?id=1705&type=wav,Click2, Short clicking sound as of a button or small switch,click2_495.wav,"['Click', 'press', 'short', 'button']"
https://soundbible.com/1704-Evil-Laughs.html,https://soundbible.com/grab.php?id=1704&type=wav,Evil Laughs, 4 evil laughs dark and deep with a bit of reberb added for that extra dark and dank dungeon like sound. Alsmost sounds like Darth Vader but these are 100 percent original.,evil laughs_496.wav,"['evil laugh', 'evil laughs', 'mean laughs', 'halloween', 'horror', 'spooky', 'evil', 'scary', 'laughing', 'horror movie']"
https://soundbible.com/1703-Cow-Moos-3x.html,https://soundbible.com/grab.php?id=1703&type=wav,Cow Moos 3x, A very persistent cow that keeps mooing. 3 moos in rapid succession. Sounds from a ranch down in Arizona.,cow moos 3x_497.wav,"['cow', 'moo', 'mooing', 'heifer', 'bull', 'bovine', 'animal', 'farm', 'nature', 'outdoor', 'wild west', 'cowboy', 'cattle', 'cow herd', 'herd', 'plains', 'dairy farm', 'milk cows', 'beef cattle', 'beef', 'food', 'cows', 'ranch', 'dude ranch']"
https://soundbible.com/1702-Button-Press-2.html,https://soundbible.com/grab.php?id=1702&type=wav,Button Press 2, Mechanical sound that could suit a button press for instance,button press 2_498.wav,"['mechanical', 'metal', 'button', 'machine', 'industrial']"
https://soundbible.com/1701-Modem.html,https://soundbible.com/grab.php?id=1701&type=wav,Modem, A modem or fax machine noise.,modem_499.wav,"['modem', 'fax', 'machine', 'compuer', 'phone', 'phones', 'phoneline', 'line', 'beep', 'data']"
https://soundbible.com/1700-5-Sec-Crowd-Cheer.html,https://soundbible.com/grab.php?id=1700&type=wav,5 Sec Crowd Cheer, Crowd cheering loud n clear for 5 seconds or a little more.,5 sec crowd cheer_500.wav,"['cheer', 'cheering', 'crowd', 'crowds', 'basketball game', 'basketball', 'sports', 'gymnasium']"
https://soundbible.com/1699-Lever.html,https://soundbible.com/grab.php?id=1699&type=wav,Lever, Mechanical sound that could fit a lever or similar device,lever_501.wav,"['mechanical', 'metal', 'lever', 'machine', 'industrial', 'industry']"
https://soundbible.com/1698-Public-Transit-Bus.html,https://soundbible.com/grab.php?id=1698&type=wav,Public Transit Bus, Nice public transit bus walla track. The people are speaking but you cant make out the words. Great for city background or transportation sound effects.,public transit bus_502.wav,"['city', 'transportation', 'background', 'ambiance', 'walla', 'people', 'talking', 'motor', 'engine', 'city bus', 'bus station', 'traveling', 'language']"
https://soundbible.com/1697-Train-Wheels-Grinding.html,https://soundbible.com/grab.php?id=1697&type=wav,Train Wheels Grinding, Train wheels grinding and clainging while a freight train passes. Some great metal on metal grinding and shreaking going on there.,train wheels grinding_503.wav,"['train wheels', 'freight train', 'train', 'metal grinding', 'industrial', 'metal', 'shreaking', 'grind', 'grinding', 'scraping', 'locomotive', 'transportation', 'ghetto', 'train tracks', 'city', 'dark city', 'evil city', 'bad part of town', 'large city']"
https://soundbible.com/1696-Train-Honk-Horn-Clear.html,https://soundbible.com/grab.php?id=1696&type=wav,Train Honk Horn Clear, Train honking its horn one time very short and clear. Great train or locomotive sound effect.,train honk horn clear_504.wav,"['train honk', 'train horn', 'train honking', 'honking train', 'city', 'transportation', 'freight train', 'diesel train', 'industrial', 'blaring']"
https://soundbible.com/1695-Train-Honk-Horn-2x.html,https://soundbible.com/grab.php?id=1695&type=wav,Train Honk Horn 2x, Sound of a train honking its horn 2 times in distance followed by the echoes or reverb of the honk or horn.,train honk horn 2x_505.wav,"['train honk', 'train horn', 'train honking', 'honking train', 'city', 'transportation', 'freight train', 'diesel train', 'industrial', 'blaring']"
https://soundbible.com/1694-Train-Honk-Horn-Distance.html,https://soundbible.com/grab.php?id=1694&type=wav,Train Honk Horn Distance, Sound of a train honking its horn in the distance followed by the echoes or reverb of the honk or horn.,train honk horn distance_506.wav,"['train honk', 'train horn', 'train honking', 'honking train', 'city', 'transportation', 'freight train', 'diesel train', 'industrial', 'blaring']"
https://soundbible.com/1693-Train-Approach-N-Pass.html,https://soundbible.com/grab.php?id=1693&type=wav,Train Approach N Pass, This is an awesome sound clip of a train honking its horn approaching passing and then some metal grinding from its wheels. The preview is shorter than the full version. For full version click on the .ZIP FILE option.,train approach n pass_507.wav,"['train', 'choo choo train', 'freight train', 'train horn', 'horn honking', 'passing train', 'passenger train', 'metal scraping', 'city', 'city ambiance', 'wrong side of the tracks', 'train tracks', 'train pass', 'diesel', 'diesel train']"
https://soundbible.com/1692-7-Days.html,https://soundbible.com/grab.php?id=1692&type=wav,7 Days, A Deep voice saying 7 Days good for horror films,7 days_508.wav,"['human', 'scary', 'voice', 'evil', 'halloween', 'haunted', 'spook', 'spooky', 'vocal', 'cox', 'mean', 'horror', 'man', 'speaking', 'freaky']"
https://soundbible.com/1691-Commedy-Punch.html,https://soundbible.com/grab.php?id=1691&type=wav,Commedy Punch, Commedy Punch Music which are used in Films and Dramas,commedy punch_509.wav,"['toing', 'uhuhaha', 'funny', 'hahah', 'lol', 'comedy', 'laughter', 'chipmunk', 'high pitch laughter', 'funny laughter']"
https://soundbible.com/1690-Indian-Bell.html,https://soundbible.com/grab.php?id=1690&type=wav,Indian Bell, Sound of an Indian Bell or gong being hit. Fairly high pitch not very low.,indian bell_510.wav,"['gong', 'indian bell', 'bell', 'ring', 'ringing', 'dinner bell', 'pulse', 'pulsing', 'pulse', 'magic', 'bing', 'ding', 'dong']"
https://soundbible.com/1689-Button-Press-3.html,https://soundbible.com/grab.php?id=1689&type=wav,Button Press 3, Mechanical sound that could suit a button press for instance,button press 3_511.wav,"['mechanical', 'metal', 'button', 'machine', 'industrial']"
https://soundbible.com/1688-Radio-Check.html,https://soundbible.com/grab.php?id=1688&type=wav,Radio Check, Radio check on apron of airfield. RADIO COMMUNICATION between plane and tower.,radio check_512.wav,"['radio check', 'check', 'radio', 'plane', 'plain', 'radio', 'tower', 'flying', 'airfield', 'air port', 'airport', 'radio', 'chatter', 'radio chatter']"
https://soundbible.com/1687-TomCat.html,https://soundbible.com/grab.php?id=1687&type=wav,TomCat, Tomcat meowing or kitty cat meowing. Great feline sound for movies or games.,tomcat_513.wav,"['cat', 'feline', 'cat meow', 'meow', 'cat meowing', 'meowing', 'meowing cat', 'excessive cat meowing', 'kitty meow', 'kitty meowing', 'kitty cat', 'kitty']"
https://soundbible.com/1686-Appear.html,https://soundbible.com/grab.php?id=1686&type=wav,Appear, A nice clean computer noise kind of like somethings appearing.,appear_514.wav,"['appear', 'come', 'arive', 'rise', 'get', 'arise', 'float', 'space', 'alien', 'music', 'magic', 'fade in', 'fade out', 'disappear']"
https://soundbible.com/1685-6-Cat-Meows.html,https://soundbible.com/grab.php?id=1685&type=wav,6 Cat Meows, Cat male or female meowing 6 times in a row take your pick of cat meows and cut that one out for games or movies.,6 cat meows_515.wav,"['cat', 'feline', 'cat meow', 'meow', 'cat meowing', 'meowing', 'meowing cat', 'excessive cat meowing', 'kitty meow', 'kitty meowing', 'kitty cat', 'kitty']"
https://soundbible.com/1684-Cat-Meowing-2.html,https://soundbible.com/grab.php?id=1684&type=wav,Cat Meowing 2, Large tom cat meowing one long time with some vibrations in it.,cat meowing 2_516.wav,"['cat', 'feline', 'cat meow', 'meow', 'cat meowing', 'meowing', 'meowing cat', 'excessive cat meowing', 'kitty meow', 'kitty meowing', 'kitty cat', 'kitty']"
https://soundbible.com/1683-Silly-Snoring.html,https://soundbible.com/grab.php?id=1683&type=wav,Silly Snoring, Some silly snoring.,silly snoring_517.wav,"['snore', 'snoring', 'silly', 'little', 'kid', 'funny', 'stupid', 'childish', 'child', 'snores']"
https://soundbible.com/1682-Robot-Blip.html,https://soundbible.com/grab.php?id=1682&type=wav,Robot Blip, A beeping sound that could suit a computer robot or any high-tech apparatus,robot blip_518.wav,"['robot', 'computer', 'beep', 'blip', 'machine', 'sci-fi', 'high-tech']"
https://soundbible.com/1681-Button-Press-4.html,https://soundbible.com/grab.php?id=1681&type=wav,Button Press 4, Mechanical sound that could suit a button press for instance,button press 4_519.wav,"['mechanical', 'metal', 'button', 'machine', 'industrial']"
https://soundbible.com/1680-Mystic-Chanting-2.html,https://soundbible.com/grab.php?id=1680&type=wav,Mystic Chanting 2, Some kind of mystic chanting,mystic chanting 2_520.wav,"['voice', 'singing', 'chant', 'mysterious', 'mystic']"
https://soundbible.com/1679-Gavel-Banging.html,https://soundbible.com/grab.php?id=1679&type=wav,Gavel Banging," Gavel banging 3 times sound effect, or a judges gavel banging in courtroom was requested by both Willy Akers and Pavithra. Thanks for the sound effect requests.",gavel banging_521.wav,"['gavel banging', 'judges gavel banging', 'judges gavel pounding', 'gavel pounding multiple times', 'gavel', 'judge', 'court', 'courtroom', 'courthouse', 'legal proceedings', 'lawyer', 'court case', 'mallet', 'hammer']"
https://soundbible.com/1678-Gavel-Bangs-4x.html,https://soundbible.com/grab.php?id=1678&type=wav,Gavel Bangs 4x," Gavel banging sound effect, or a judges gavel banging in courtroom was requested by both Willy Akers and Pavithra. Thanks for the sound effect requests.",gavel bangs 4x_522.wav,"['gavel banging', 'judges gavel banging', 'judges gavel pounding', 'gavel pounding multiple times', 'gavel', 'judge', 'court', 'courtroom', 'courthouse', 'legal proceedings', 'lawyer', 'court case', 'mallet', 'hammer']"
https://soundbible.com/1677-Button-Press-5.html,https://soundbible.com/grab.php?id=1677&type=wav,Button Press 5, Mechanical sound that could suit a button press for instance,button press 5_523.wav,"['mechanical', 'metal', 'button', 'machine', 'industrial']"
https://soundbible.com/1676-Movie-Start-Music.html,https://soundbible.com/grab.php?id=1676&type=wav,Movie Start Music, The song that comes up at the start of all those movies and other stuff.,movie start music_524.wav,"['movie', 'start', 'music', 'song', 'disney', 'warner', 'brothers', 'clip', 'happy', 'introduction', 'intro']"
https://soundbible.com/1675-Strange-Mechanical-Sound.html,https://soundbible.com/grab.php?id=1675&type=wav,Strange Mechanical Sound, Strange mechanical sound could suit a weird machine,strange mechanical sound_525.wav,"['mechanical', 'metal', 'lever', 'machine', 'industrial', 'industry']"
https://soundbible.com/1674-Record-Player-Static.html,https://soundbible.com/grab.php?id=1674&type=wav,Record Player Static, Nice and cleanrecord player static sound fx that can be used for whatever you want to use it for. Very staticy record player sound.,record player static_526.wav,"['static', 'record static', 'record player', 'record player static', 'record player', 'record', 'interference']"
https://soundbible.com/1673-Heart-Beat.html,https://soundbible.com/grab.php?id=1673&type=wav,Heart Beat, Manipulated sound of a sheet of paper. Really Deep sound.,heart beat_527.wav,"['heartbeat', 'beat', 'heart', 'human', 'life', 'hearbeat', 'beating heart', 'hospital', 'slow heartbeat']"
https://soundbible.com/1672-Button-Press.html,https://soundbible.com/grab.php?id=1672&type=wav,Button Press, Mechanical sound that could suit a button press for instance,button press_528.wav,"['mechanical', 'metal', 'button', 'machine', 'industrial']"
https://soundbible.com/1671-Mystic-Chanting-1.html,https://soundbible.com/grab.php?id=1671&type=wav,Mystic Chanting 1, Some kind of mystic chanting,mystic chanting 1_529.wav,"['voice', 'singing', 'chant', 'mysterious', 'mystic', 'chanting', 'magical', 'monks']"
https://soundbible.com/1670-Toy-Train-Whistle.html,https://soundbible.com/grab.php?id=1670&type=wav,Toy Train Whistle, Some one blowing on a toy wooden steam train whistle.,toy train whistle_530.wav,"['toy', 'train', 'steam', 'whistle', 'toot', 'track', 'tracks', 'traffic', 'diesel', 'engine', 'iron horse', 'machine', 'moving vehicle', 'blare', 'blast', 'fife', 'flute', 'pipe', 'shriek', 'signal', 'skirl', 'tootle', 'trill']"
https://soundbible.com/1669-Robot-Blip-2.html,https://soundbible.com/grab.php?id=1669&type=wav,Robot Blip 2, A beeping sound that could suit a computer robot or any high-tech apparatus,robot blip 2_531.wav,"['robot', 'computer', 'beep', 'blip', 'machine', 'sci fi', 'high tech']"
https://soundbible.com/1668-Machine-Sound.html,https://soundbible.com/grab.php?id=1668&type=wav,Machine Sound, Metallic sound that could be made by a large machine. Very dark and ambient with lots of reverb.,machine sound_532.wav,"['metal', 'industry', 'mechanical', 'machine', 'dark', 'dark ambiance', 'cave', 'basement', 'sewer', 'sewage pipe']"
https://soundbible.com/1667-Dishwasher.html,https://soundbible.com/grab.php?id=1667&type=wav,Dishwasher, Dishwasher sound effect froma kitchen or restaurant dishwasher.,dishwasher_533.wav,"['dish', 'dishes', 'dishwasher', 'kitchen', 'washing', 'cleaning', 'cleaning dishes', 'washing dishes', 'cleaner']"
https://soundbible.com/1666-M1-Garand-Gunfire.html,https://soundbible.com/grab.php?id=1666&type=wav,M1 Garand Gunfire," M1 Garand gunfire on battlefield. M1 Garrand is a 30 caliber rifle, and often called Greatest Battle Implement Ever Devised. It was the first semi-automatic rifle used by the military. Sound effect requested byWilliam Andrews. Thanks William.",m1 garand gunfire_534.wav,"['gun', 'gunshot', 'gunfire', 'm1 garand', 'garand', 'semi automatic', 'single shot', 'boom', 'explosion', 'war', 'impact', 'bullet', 'world war', 'military', 'shooting', 'shoot', 'shooting range', 'battle', '30 cal']"
https://soundbible.com/1665-Puking-Or-Fighting.html,https://soundbible.com/grab.php?id=1665&type=wav,Puking Or Fighting, I cant tell if its someone fighting in a Kung Fu battle or puking in a toilet.,puking or fighting_535.wav,"['puke', 'fight', 'nasty', 'japan', 'fighter', 'martial', 'art', 'arts', 'karate', 'blackbelt', 'throw', 'up', 'toilet', 'sick', 'gross']"
https://soundbible.com/1664-Restaurant-Ambiance.html,https://soundbible.com/grab.php?id=1664&type=wav,Restaurant Ambiance," Restaurant Ambiance or similar ambiance or walla track for background sounds. Contains persons talking and other sounds, none of the words are discernible.",restaurant ambiance_536.wav,"['Restaurant Ambiance', 'Restaurant', 'Ambiance', 'Walla', 'Walla track', 'people', 'crowd', 'eatery', 'bar ambiance', 'cafe ambiance', 'cafeteria ambiance', 'coffee shop ambiance', 'eatery ambiance', 'ambiance', 'grill  ambiance', 'pizzeria  ambiance', 'saloon ambiance']"
